1.0	3.6454164948	19.7673796185
4.0	5.4364835492	31.2877235353
9.0	5.7843076207	32.6022873706
16.0	6.0657446765000005	35.4975575161
36.0	6.7304453538	39.1725659084
64.0	7.080843131500001	38.8343191014
25.0	6.420606267799999	35.843881099799994
81.0	7.3740807225	38.56635592240001
49.0	6.9285739691999995	36.9233598893
100.0	7.487318740299999	39.9757250535
