1.0	1.0830292455	3.769420341000001
4.0	1.3877113241	5.3936457647
9.0	1.4584997853000004	6.0248365941
16.0	1.5583166729999998	6.487088341000001
100.0	1.9432681084999999	7.8233449751999995
25.0	1.6177749693999999	6.9462924425
81.0	1.8308102524999998	7.6033860796
49.0	1.6927434489	7.3269862706
36.0	1.6580768190000001	7.1121010804
64.0	1.8140368681	7.4671808214999995
